,NOC,Team,Year,Continent,Medal
4036,VAN,Vanuatu,1988,Oceania,0
4037,VAN,Vanuatu,1992,Oceania,0
4038,VAN,Vanuatu,1996,Oceania,0
4039,VAN,Vanuatu,2000,Oceania,0
4040,VAN,Vanuatu,2004,Oceania,0
4041,VAN,Vanuatu,2008,Oceania,0
4042,VAN,Vanuatu,2012,Oceania,0
4043,VAN,Vanuatu,2016,Oceania,0
4044,VEN,Espuma del Mar,1960,Americas,0
4045,VEN,Espuma del Mar,1964,Americas,0
4046,VEN,Venezuela,1932,Americas,0
4047,VEN,Venezuela,1948,Americas,0
4048,VEN,Venezuela,1952,Americas,1
4049,VEN,Venezuela,1956,Americas,0
4050,VEN,Venezuela,1960,Americas,1
4051,VEN,Venezuela,1964,Americas,0
4052,VEN,Venezuela,1968,Americas,1
4053,VEN,Venezuela,1972,Americas,0
4054,VEN,Venezuela,1976,Americas,1
4055,VEN,Venezuela,1980,Americas,1
4056,VEN,Venezuela,1984,Americas,3
4057,VEN,Venezuela,1988,Americas,0
4058,VEN,Venezuela,1992,Americas,0
4059,VEN,Venezuela,1996,Americas,0
4060,VEN,Venezuela,2000,Americas,0
4061,VEN,Venezuela,2004,Americas,2
4062,VEN,Venezuela,2008,Americas,1
4063,VEN,Venezuela,2012,Americas,1
4064,VEN,Venezuela,2016,Americas,3
4065,VIE,Vietnam,1980,Asia,0
4066,VIE,Vietnam,1988,Asia,0
4067,VIE,Vietnam,1992,Asia,0
4068,VIE,Vietnam,1996,Asia,0
4069,VIE,Vietnam,2000,Asia,1
4070,VIE,Vietnam,2004,Asia,0
4071,VIE,Vietnam,2008,Asia,1
4072,VIE,Vietnam,2012,Asia,0
4073,VIE,Vietnam,2016,Asia,2
4074,VIN,Saint Vincent and the Grenadines,1988,Americas,0
4075,VIN,Saint Vincent and the Grenadines,1992,Americas,0
4076,VIN,Saint Vincent and the Grenadines,1996,Americas,0
4077,VIN,Saint Vincent and the Grenadines,2000,Americas,0
4078,VIN,Saint Vincent and the Grenadines,2004,Americas,0
4079,VIN,Saint Vincent and the Grenadines,2008,Americas,0
4080,VIN,Saint Vincent and the Grenadines,2012,Americas,0
4081,VIN,Saint Vincent and the Grenadines,2016,Americas,0
4082,VNM,South Vietnam,1952,,0
4083,VNM,South Vietnam,1956,,0
4084,VNM,South Vietnam,1960,,0
4085,VNM,South Vietnam,1964,,0
4086,VNM,South Vietnam,1968,,0
4087,VNM,South Vietnam,1972,,0
4088,WIF,Circus,1960,,0
4089,WIF,West Indies Federation,1960,,5
4090,YAR,North Yemen,1984,,0
4091,YAR,North Yemen,1988,,0
4092,YEM,Yemen,1992,Asia,0
4093,YEM,Yemen,1996,Asia,0
4094,YEM,Yemen,2000,Asia,0
4095,YEM,Yemen,2004,Asia,0
4096,YEM,Yemen,2008,Asia,0
4097,YEM,Yemen,2012,Asia,0
4098,YEM,Yemen,2016,Asia,0
4099,YMD,South Yemen,1988,,0
4100,YUG,Cha-Cha III,1960,,0
4101,YUG,Konstanz,1936,,0
4102,YUG,Primorka,1952,,0
4103,YUG,Yugoslavia,1920,,0
4104,YUG,Yugoslavia,1924,,2
4105,YUG,Yugoslavia,1928,,12
4106,YUG,Yugoslavia,1932,,0
4107,YUG,Yugoslavia,1936,,1
4108,YUG,Yugoslavia,1948,,16
4109,YUG,Yugoslavia,1952,,24
4110,YUG,Yugoslavia,1956,,23
4111,YUG,Yugoslavia,1960,,17
4112,YUG,Yugoslavia,1964,,15
4113,YUG,Yugoslavia,1968,,29
4114,YUG,Yugoslavia,1972,,18
4115,YUG,Yugoslavia,1976,,19
4116,YUG,Yugoslavia,1980,,57
4117,YUG,Yugoslavia,1984,,87
4118,YUG,Yugoslavia,1988,,63
4119,YUG,Yugoslavia-1,1972,,0
4120,YUG,Yugoslavia-2,1972,,0
4121,ZAM,Zambia,1964,Africa,0
4122,ZAM,Zambia,1968,Africa,0
4123,ZAM,Zambia,1972,Africa,0
4124,ZAM,Zambia,1980,Africa,0
4125,ZAM,Zambia,1984,Africa,1
4126,ZAM,Zambia,1988,Africa,0
4127,ZAM,Zambia,1992,Africa,0
4128,ZAM,Zambia,1996,Africa,1
4129,ZAM,Zambia,2000,Africa,0
4130,ZAM,Zambia,2004,Africa,0
4131,ZAM,Zambia,2008,Africa,0
4132,ZAM,Zambia,2012,Africa,0
4133,ZAM,Zambia,2016,Africa,0
4134,ZIM,Peri II,1964,Africa,0
4135,ZIM,Zimbabwe,1928,Africa,0
4136,ZIM,Zimbabwe,1960,Africa,0
4137,ZIM,Zimbabwe,1964,Africa,0
4138,ZIM,Zimbabwe,1980,Africa,15
4139,ZIM,Zimbabwe,1984,Africa,0
4140,ZIM,Zimbabwe,1988,Africa,0
4141,ZIM,Zimbabwe,1992,Africa,0
4142,ZIM,Zimbabwe,1996,Africa,0
4143,ZIM,Zimbabwe,2000,Africa,0
4144,ZIM,Zimbabwe,2004,Africa,3
4145,ZIM,Zimbabwe,2008,Africa,4
4146,ZIM,Zimbabwe,2012,Africa,0
4147,ZIM,Zimbabwe,2016,Africa,0
